EID	Course_ID	Course_Name	Course_Hours	Course_Date	Last_Name	First_Name	Sex
230871	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-02-23	Márquez	Joe	M
230871	300	How to Sell Phone Warranties	3.0	2021-03-23	Márquez	Joe	M
231005	300	How to Sell Phone Warranties	3.0	2010-09-29	Rangel	Sandra	F
231005	700	Emotional Intelligence for Employees	3.0	2018-04-10	Rangel	Sandra	F
231005	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-12-07	Rangel	Sandra	F
231005	500	What Does this Button Do?	4.0	2021-12-09	Rangel	Sandra	F
231005	600	Emotional Intelligence for Managers	1.0	2015-12-08	Rangel	Sandra	F
231005	600	Emotional Intelligence for Managers	1.0	2015-02-12	Rangel	Sandra	F
231005	300	How to Sell Phone Warranties	3.0	2011-04-05	Rangel	Sandra	F
231005	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-02-16	Rangel	Sandra	F
231005	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-01-19	Rangel	Sandra	F
231285	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-01-29	Torres	Stephanie	F
231285	600	Emotional Intelligence for Managers	1.0	2017-05-16	Torres	Stephanie	F
231285	300	How to Sell Phone Warranties	3.0	2010-06-02	Torres	Stephanie	F
231390	500	What Does this Button Do?	4.0	2016-08-16	Escobar	Ryan	M
231390	300	How to Sell Phone Warranties	3.0	2014-09-25	Escobar	Ryan	M
231390	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-02-02	Escobar	Ryan	M
231533	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-09-14	De Los Santos	Sue	F
231533	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2012-06-09	De Los Santos	Sue	F
231533	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2019-03-05	De Los Santos	Sue	F
231533	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-05-25	De Los Santos	Sue	F
231533	500	What Does this Button Do?	4.0		De Los Santos	Sue	F
231533	300	How to Sell Phone Warranties	3.0	2012-05-02	De Los Santos	Sue	F
231533	300	How to Sell Phone Warranties	3.0	2010-09-06	De Los Santos	Sue	F
231533	700	Emotional Intelligence for Employees	3.0	2015-09-30	De Los Santos	Sue	F
231672	600	Emotional Intelligence for Managers	1.0	2017-05-23	Gutiérrez	Lynn	F
231672	400	Smart Phones and Dumb People: Know Your Audience		2021-01-21	Gutiérrez	Lynn	F
231672	700	Emotional Intelligence for Employees	3.0	2013-09-18	Gutiérrez	Lynn	F
231672	300	How to Sell Phone Warranties	3.0	2019-08-14	Gutiérrez	Lynn	F
231672	700	Emotional Intelligence for Employees	3.0	2018-02-16	Gutiérrez	Lynn	F
231672	300	How to Sell Phone Warranties	3.0	2012-08-26	Gutiérrez	Lynn	F
231672	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-08-04	Gutiérrez	Lynn	F
231672	500	What Does this Button Do?	4.0	2010-07-19	Gutiérrez	Lynn	F
231672	300	How to Sell Phone Warranties		2012-01-15	Gutiérrez	Lynn	F
231852	500	What Does this Button Do?	4.0	2012-07-05	Martínez	Donald	M
231852	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-04-29	Martínez	Donald	M
231852	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-07-11	Martínez	Donald	M
231852	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Martínez	Donald	M
231887	300	How to Sell Phone Warranties	3.0	2022-01-01	Jiménez	Ezra	M
231887	600	Emotional Intelligence for Managers	1.0	2021-02-26	Jiménez	Ezra	M
231945	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points		2016-05-16	López	Rylee	F
231945	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-05-30	López	Rylee	F
231945	600	Emotional Intelligence for Managers	1.0	2021-08-13	López	Rylee	F
231945	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-07-24	López	Rylee	F
231945	500	What Does this Button Do?	4.0	2017-08-21	López	Rylee	F
231945	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2018-11-17	López	Rylee	F
231963	300	How to Sell Phone Warranties	3.0	2013-12-06	Hernandez	Audrey	F
232310	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-01-19	Reyes	Daisy	F
232310	600	Emotional Intelligence for Managers	1.0	2010-07-06	Reyes	Daisy	F
232310	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-04-06	Reyes	Daisy	F
232310	600	Emotional Intelligence for Managers	1.0	2015-11-19	Reyes	Daisy	F
232310	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-01-24	Reyes	Daisy	F
232464	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-05-15	Velásquez	Ashlee	F
232464	700	Emotional Intelligence for Employees	3.0	2015-08-19	Velásquez	Ashlee	F
232464	500	What Does this Button Do?	4.0	2012-03-28	Velásquez	Ashlee	F
232464	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-02-17	Velásquez	Ashlee	F
232464	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-07-05	Velásquez	Ashlee	F
232482	600	Emotional Intelligence for Managers	1.0	2022-01-14	Sanders	Adrianna	F
232482	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-11-06	Sanders	Adrianna	F
232482	500	What Does this Button Do?	4.0	2010-10-07	Sanders	Adrianna	F
232482	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-03-19	Sanders	Adrianna	F
232482	600	Emotional Intelligence for Managers	1.0		Sanders	Adrianna	F
232482	400	Smart Phones and Dumb People: Know Your Audience	3.0	2015-04-12	Sanders	Adrianna	F
232482	500	What Does this Button Do?	4.0	2016-10-01	Sanders	Adrianna	F
232482	500	What Does this Button Do?	4.0	2014-12-30	Sanders	Adrianna	F
232482	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2017-08-30	Sanders	Adrianna	F
233253	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-03-08	Vargas	Sonya	F
233253	500	What Does this Button Do?	4.0	2019-03-14	Vargas	Sonya	F
233253	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2017-06-13	Vargas	Sonya	F
233253	700	Emotional Intelligence for Employees	3.0		Vargas	Sonya	F
233253	600	Emotional Intelligence for Managers	1.0	2011-09-11	Vargas	Sonya	F
233253	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-11-02	Vargas	Sonya	F
233321	500	What Does this Button Do?	4.0		Brown	Amy	F
233321	300	How to Sell Phone Warranties	3.0	2019-12-10	Brown	Amy	F
233321	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-07-25	Brown	Amy	F
233321	600	Emotional Intelligence for Managers	1.0	2020-04-13	Brown	Amy	F
233321	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-05-28	Brown	Amy	F
233321	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2013-11-19	Brown	Amy	F
233321	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-08-04	Brown	Amy	F
233335	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2018-12-11	Aguilar	Terrance	M
233335	500	What Does this Button Do?	4.0	2010-10-30	Aguilar	Terrance	M
233335	500	What Does this Button Do?	4.0	2016-01-23	Aguilar	Terrance	M
233335	400	Smart Phones and Dumb People: Know Your Audience	3.0		Aguilar	Terrance	M
233470	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-08-08	Hernández	Ricky	M
233470	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-02-06	Hernández	Ricky	M
233470	600	Emotional Intelligence for Managers	1.0	2016-07-09	Hernández	Ricky	M
233470	600	Emotional Intelligence for Managers	1.0	2010-04-27	Hernández	Ricky	M
233470	300	How to Sell Phone Warranties	3.0		Hernández	Ricky	M
233470	700	Emotional Intelligence for Employees	3.0	2016-12-22	Hernández	Ricky	M
233470	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-10-20	Hernández	Ricky	M
233741	600	Emotional Intelligence for Managers	1.0	2021-11-20	Valdez	Eileen	F
233741	500	What Does this Button Do?	4.0	2020-09-03	Valdez	Eileen	F
233741	300	How to Sell Phone Warranties	3.0	2013-12-24	Valdez	Eileen	F
233741	300	How to Sell Phone Warranties	3.0	2017-06-06	Valdez	Eileen	F
233741	700	Emotional Intelligence for Employees		2016-01-31	Valdez	Eileen	F
233741	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-10-16	Valdez	Eileen	F
233741	700	Emotional Intelligence for Employees	3.0	2011-12-27	Valdez	Eileen	F
233741	400	Smart Phones and Dumb People: Know Your Audience	3.0	2010-01-27	Valdez	Eileen	F
233741	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points		2015-12-09	Valdez	Eileen	F
233872	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-05-11	Rodríguez	Everett	M
233872	300	How to Sell Phone Warranties	3.0	2019-12-23	Rodríguez	Everett	M
233872	300	How to Sell Phone Warranties	3.0	2017-06-15	Rodríguez	Everett	M
233872	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2019-03-20	Rodríguez	Everett	M
233872	600	Emotional Intelligence for Managers	1.0	2014-06-09	Rodríguez	Everett	M
233872	700	Emotional Intelligence for Employees	3.0	2012-11-06	Rodríguez	Everett	M
233872	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2012-12-07	Rodríguez	Everett	M
234163	700	Emotional Intelligence for Employees	3.0	2010-04-11	López	Aurora	F
234163	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-01-06	López	Aurora	F
234275	600	Emotional Intelligence for Managers	1.0	2015-07-29	Gómez	Jamie	F
234275	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-01-21	Gómez	Jamie	F
234275	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Gómez	Jamie	F
234833	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Alvarado	Roxanne	F
234833	300	How to Sell Phone Warranties	3.0	2017-07-29	Alvarado	Roxanne	F
235037	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-03-17	Reyes	Arianna	F
235037	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-02-28	Reyes	Arianna	F
235037	600	Emotional Intelligence for Managers	1.0	2012-07-01	Reyes	Arianna	F
235037	600	Emotional Intelligence for Managers	1.0	2021-08-06	Reyes	Arianna	F
235099	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-01-30	López	Brian	M
235099	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-01-13	López	Brian	M
235099	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-11-12	López	Brian	M
235099	300	How to Sell Phone Warranties	3.0	2015-12-06	López	Brian	M
235099	700	Emotional Intelligence for Employees	3.0	2022-04-13	López	Brian	M
235099	700	Emotional Intelligence for Employees	3.0	2010-09-01	López	Brian	M
235099	300	How to Sell Phone Warranties	3.0	2019-09-25	López	Brian	M
235099	600	Emotional Intelligence for Managers	1.0	2017-02-06	López	Brian	M
235160	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-07-17	Vásquez	Spencer	M
235160	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-07-18	Vásquez	Spencer	M
235160	500	What Does this Button Do?	4.0		Vásquez	Spencer	M
235160	700	Emotional Intelligence for Employees	3.0	2010-07-18	Vásquez	Spencer	M
235160	400	Smart Phones and Dumb People: Know Your Audience	3.0		Vásquez	Spencer	M
235160	500	What Does this Button Do?	4.0	2012-10-05	Vásquez	Spencer	M
235160	700	Emotional Intelligence for Employees	3.0	2021-07-28	Vásquez	Spencer	M
235224	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-06-04	Valencia	Wayne	M
235224	600	Emotional Intelligence for Managers	1.0	2011-08-15	Valencia	Wayne	M
235224	500	What Does this Button Do?	4.0	2010-07-14	Valencia	Wayne	M
235224	700	Emotional Intelligence for Employees	3.0	2021-09-29	Valencia	Wayne	M
235224	700	Emotional Intelligence for Employees	3.0	2011-02-18	Valencia	Wayne	M
235304	400	Smart Phones and Dumb People: Know Your Audience		2012-10-31	Alvarado	Gabriela	F
235372	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-10-07	Cook	Alma	F
235372	500	What Does this Button Do?	4.0	2010-06-03	Cook	Alma	F
235625	700	Emotional Intelligence for Employees		2020-12-27	Thomas	Alice	F
235625	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-07-23	Thomas	Alice	F
235625	700	Emotional Intelligence for Employees	3.0	2021-11-16	Thomas	Alice	F
235625	300	How to Sell Phone Warranties	3.0	2022-11-22	Thomas	Alice	F
235625	600	Emotional Intelligence for Managers	1.0	2010-04-26	Thomas	Alice	F
235625	700	Emotional Intelligence for Employees	3.0	2019-09-04	Thomas	Alice	F
235625	500	What Does this Button Do?	4.0	2013-04-20	Thomas	Alice	F
235625	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-01-21	Thomas	Alice	F
235625	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Thomas	Alice	F
235625	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-06-06	Thomas	Alice	F
235822	600	Emotional Intelligence for Managers	1.0		Richardson	Mercedes	F
235822	700	Emotional Intelligence for Employees	3.0	2012-12-15	Richardson	Mercedes	F
235822	700	Emotional Intelligence for Employees		2012-06-13	Richardson	Mercedes	F
235822	700	Emotional Intelligence for Employees	3.0	2016-10-10	Richardson	Mercedes	F
235822	700	Emotional Intelligence for Employees	3.0	2015-12-26	Richardson	Mercedes	F
235822	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2018-04-16	Richardson	Mercedes	F
235822	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-11-30	Richardson	Mercedes	F
235922	300	How to Sell Phone Warranties	3.0	2018-05-01	Ortíz	Jesse	M
235922	700	Emotional Intelligence for Employees	3.0	2015-08-28	Ortíz	Jesse	M
235922	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-09-16	Ortíz	Jesse	M
235922	500	What Does this Button Do?		2019-08-03	Ortíz	Jesse	M
235922	300	How to Sell Phone Warranties	3.0	2019-11-17	Ortíz	Jesse	M
235922	400	Smart Phones and Dumb People: Know Your Audience	3.0	2022-06-29	Ortíz	Jesse	M
236216	500	What Does this Button Do?	4.0	2017-08-14	Edwards	Gianna	F
236216	400	Smart Phones and Dumb People: Know Your Audience	3.0	2010-10-20	Edwards	Gianna	F
236216	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Edwards	Gianna	F
236216	300	How to Sell Phone Warranties	3.0	2014-05-03	Edwards	Gianna	F
236223	400	Smart Phones and Dumb People: Know Your Audience	3.0		Ramírez	Marcia	F
236397	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-12-07	Scott	Lewis	M
236397	700	Emotional Intelligence for Employees	3.0	2019-06-06	Scott	Lewis	M
236397	700	Emotional Intelligence for Employees	3.0		Scott	Lewis	M
236397	700	Emotional Intelligence for Employees	3.0	2013-07-02	Scott	Lewis	M
236397	500	What Does this Button Do?	4.0		Scott	Lewis	M
236397	600	Emotional Intelligence for Managers	1.0	2010-03-27	Scott	Lewis	M
236397	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Scott	Lewis	M
236397	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2019-01-18	Scott	Lewis	M
236683	500	What Does this Button Do?	4.0	2021-06-14	Mejía	Gladys	F
236683	500	What Does this Button Do?	4.0	2017-10-11	Mejía	Gladys	F
236683	300	How to Sell Phone Warranties	3.0	2011-01-03	Mejía	Gladys	F
236773	300	How to Sell Phone Warranties	3.0	2019-10-31	Cruz	Marcia	F
236773	500	What Does this Button Do?	4.0	2014-04-14	Cruz	Marcia	F
236773	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-10-29	Cruz	Marcia	F
236773	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2013-08-27	Cruz	Marcia	F
236773	300	How to Sell Phone Warranties	3.0	2021-09-06	Cruz	Marcia	F
236773	300	How to Sell Phone Warranties	3.0	2014-01-13	Cruz	Marcia	F
236836	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-06-21	Álvarez	Christy	F
236836	300	How to Sell Phone Warranties	3.0	2020-10-02	Álvarez	Christy	F
236836	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Álvarez	Christy	F
236836	600	Emotional Intelligence for Managers	1.0	2012-01-26	Álvarez	Christy	F
236836	300	How to Sell Phone Warranties		2016-02-05	Álvarez	Christy	F
236848	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Calderón	Vernon	M
236848	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-02-18	Calderón	Vernon	M
236848	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-07-09	Calderón	Vernon	M
236848	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2012-03-04	Calderón	Vernon	M
236848	700	Emotional Intelligence for Employees	3.0		Calderón	Vernon	M
237798	600	Emotional Intelligence for Managers	1.0	2017-06-07	Portillo	Jameson	M
237798	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-09-02	Portillo	Jameson	M
237798	600	Emotional Intelligence for Managers	1.0	2012-11-22	Portillo	Jameson	M
237798	500	What Does this Button Do?	4.0	2018-12-23	Portillo	Jameson	M
237798	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-01-18	Portillo	Jameson	M
237798	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-03-29	Portillo	Jameson	M
237798	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-01-06	Portillo	Jameson	M
238198	400	Smart Phones and Dumb People: Know Your Audience	3.0	2010-09-27	James	Dustin	M
238198	300	How to Sell Phone Warranties	3.0	2010-12-28	James	Dustin	M
238198	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-04-08	James	Dustin	M
238198	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-11-23	James	Dustin	M
238198	700	Emotional Intelligence for Employees	3.0	2014-02-06	James	Dustin	M
238198	600	Emotional Intelligence for Managers	1.0	2016-12-05	James	Dustin	M
238198	700	Emotional Intelligence for Employees	3.0	2018-12-09	James	Dustin	M
238198	600	Emotional Intelligence for Managers		2021-09-17	James	Dustin	M
238198	700	Emotional Intelligence for Employees	3.0	2017-07-22	James	Dustin	M
238385	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-04-15	Reyes	Yvette	F
238385	300	How to Sell Phone Warranties	3.0	2010-12-20	Reyes	Yvette	F
238385	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-03-30	Reyes	Yvette	F
238385	400	Smart Phones and Dumb People: Know Your Audience	3.0		Reyes	Yvette	F
238385	500	What Does this Button Do?	4.0	2012-03-19	Reyes	Yvette	F
